GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,9.999999999532605e-05,-9.999999999621423e-05,-4.263256414560601e-14,0.0,0.0,0.0,-45.790800000000004,-12.110199999999793,-2.3092638912203256e-14,-5.684341886080802e-14,24.773099999999914,-5.402002320000003,-57.90099999999927,19.371097679999906,-38.529902320000076
1,-8.881784197001252e-16,0.00010000000000687237,2.1316282072803006e-14,0.0,0.0,0.0,-45.508700000000026,-14.314499999999384,-8.881784197001252e-15,0.0,23.605600000000152,-5.273002800000004,-59.8230999999999,18.33259720000001,-41.49050279999898
2,9.999999999443787e-05,8.881784197001252e-15,-8.526512829121202e-14,0.0,0.0,0.0,-45.37419999999993,-17.697499999999934,9.999999997134523e-05,9.999999986121111e-05,28.381299999999925,-5.305087439999996,-63.07140000000015,23.076212559999902,-39.9951874399996
3,-8.881784197001252e-16,-1.2434497875801753e-14,-1.4210854715202004e-14,0.0,0.0,0.0,-46.18730000000005,-13.87609999999961,8.881784197001252e-15,9.999999980436769e-05,25.457099999999826,-5.241565440000008,-60.063299999999856,20.215534559999725,-39.847765439999705
4,6.217248937900877e-15,-9.999999998733244e-05,0.00010000000001753051,0.0,0.0,0.0,-46.292600000000014,-19.546099999999342,1.5987211554602254e-14,-1.1368683772161603e-13,32.375100000000145,-5.480246160000002,-65.83869999999979,26.894853840000195,-38.94384615999962
5,-1.7763568394002505e-15,-9.999999998733244e-05,-2.842170943040401e-14,0.0,0.0,0.0,-45.707600000000035,-11.989900000000318,-1.7763568394002505e-14,0.0,24.467399999999998,-5.4039268800000055,-57.69760000000059,19.063473120000026,-38.63412688000079
6,9.99999999975465e-05,-7.105427357601002e-15,-2.842170943040401e-14,0.0,0.0,0.0,-46.949999999999996,-6.626500000000078,8.881784197001252e-15,1.1368683772161603e-13,18.57640000000015,-5.383545120000001,-53.5764000000006,13.192854879999942,-40.383545120001145
7,-1.3322676295501878e-15,-1.5987211554602254e-14,-4.973799150320701e-14,0.0,0.0,0.0,-48.44100000000002,-19.15849999999989,-3.552713678800501e-15,-5.684341886080802e-14,31.563300000000112,-5.818587120000001,-67.5995000000002,25.744712880000264,-41.854787120000196
8,-1.3322676295501878e-15,1.7763568394002505e-15,-4.263256414560601e-14,0.0,0.0,0.0,-48.15690000000003,-25.185499999999706,-4.618527782440651e-14,5.684341886080802e-14,37.38250000000008,-5.725973519999997,-73.34239999999932,31.65652647999991,-41.685873519999404
9,-5.773159728050814e-15,1.0658141036401503e-14,2.842170943040401e-14,0.0,0.0,0.0,-45.79729999999998,-13.078899999999862,1.7763568394002505e-14,2.8421709430404007e-13,25.555000000000007,-5.41578168,-58.876199999999585,20.139218319999912,-38.73698167999942
10,-0.00010000000000376374,-1.2434497875801753e-14,0.00010000000003174137,0.0,0.0,0.0,-47.31459999999997,-19.367099999999255,3.907985046680551e-14,9.999999969068085e-05,31.007900000000063,-5.727196799999998,-66.68159999999881,25.28070320000006,-41.40089679999852
11,-8.881784197001252e-16,0.00010000000001220144,7.105427357601002e-15,0.0,0.0,0.0,-46.182900000000004,-22.436999999999614,-3.019806626980426e-14,0.00010000000003174137,34.90770000000006,-5.504068799999998,-68.61969999999855,29.40363120000012,-39.21606879999871
12,-1.3322676295501878e-15,-1.0658141036401503e-14,-7.105427357601002e-15,0.0,0.0,0.0,-44.38920000000002,-10.529399999999839,-0.00010000000001042508,0.00010000000031595846,23.343499999999892,-5.184692639999995,-54.91859999999872,18.158807359999884,-36.759792639998636
13,-1.7763568394002505e-15,2.3092638912203256e-14,4.263256414560601e-14,0.0,0.0,0.0,-47.5109,-31.43320000000017,-2.1316282072803006e-14,-0.00010000000031595846,41.40719999999996,-5.828975280000001,-78.94420000000031,35.57822471999984,-43.36597528000095
14,-1.7763568394002505e-15,1.9539925233402755e-14,0.0,0.0,0.0,0.0,-47.44040000000003,-14.544300000000305,3.197442310920451e-14,3.410605131648481e-13,26.631800000000112,-5.338609199999996,-61.98469999999918,21.293190799999962,-40.69150919999896
15,4.884981308350689e-15,1.0658141036401503e-14,-6.394884621840902e-14,0.0,0.0,0.0,-47.51639999999998,-7.8019000000002166,2.1316282072803006e-14,0.00010000000031595846,21.962100000000078,-5.561969040000002,-55.31819999999925,16.400130959999956,-38.91806903999907
16,-1.7763568394002505e-15,1.7763568394002505e-14,-1.4210854715202004e-14,0.0,0.0,0.0,-46.95510000000003,-13.762899999999604,1.0658141036401503e-14,-9.999999997489795e-05,26.503400000000028,-5.531188320000006,-60.71809999999914,20.97221168000013,-39.74588831999944
17,-8.881784197001252e-16,3.552713678800501e-15,7.105427357601002e-15,0.0,0.0,0.0,-46.99969999999996,-15.134899999999789,-9.999999999976694e-05,5.684341886080802e-14,28.59929999999997,-5.44853232,-62.13469999999995,23.150767679999916,-38.983932320000065
18,1.7763568394002505e-15,1.0658141036401503e-14,3.552713678800501e-14,0.0,0.0,0.0,-46.643899999999945,-15.686900000000094,-9.999999998733244e-05,1.7053025658242404e-13,27.214500000000186,-5.524845839999996,-62.33089999999987,21.689654160000202,-40.64124584000007
19,-0.0001000000000015433,2.3092638912203256e-14,0.00010000000001042508,0.0,0.0,0.0,-47.23220000000003,-14.38419999999985,-1.0658141036401503e-14,5.684341886080802e-14,24.732599999999962,-5.426310239999994,-61.616399999999885,19.306289759999913,-42.3101102400002
20,-5.329070518200751e-15,9.999999999621423e-05,-2.1316282072803006e-14,0.0,0.0,0.0,-46.45040000000002,-15.455900000000156,-3.552713678800501e-14,1.7053025658242404e-13,29.018100000000032,-5.460696719999998,-61.90620000000018,23.557403280000074,-38.348796719999825
21,-8.881784197001252e-16,-8.881784197001252e-15,4.973799150320701e-14,0.0,0.0,0.0,-47.710999999999984,-32.143700000000024,-0.00010000000001930687,1.7053025658242404e-13,41.578100000000006,-5.874795360000001,-79.85479999999939,35.70330463999997,-44.151495359999444
22,8.881784197001252e-16,-9.999999999799059e-05,3.552713678800501e-14,0.0,0.0,0.0,-46.41190000000006,-41.764300000000276,0.00010000000002463594,9.999999997489795e-05,48.36640000000011,-5.5646611200000065,-88.17609999999956,42.801738880000045,-45.37436112
23,9.99999999975465e-05,1.0658141036401503e-14,-2.1316282072803006e-14,0.0,0.0,0.0,-46.68350000000002,-11.003399999999942,-4.263256414560601e-14,-2.8421709430404007e-13,24.055699999999973,-5.249439359999997,-57.68680000000029,18.806260639999948,-38.88053935999966
24,8.881784197001252e-16,-5.329070518200751e-15,-4.973799150320701e-14,0.0,0.0,0.0,-47.641,-21.00290000000024,-4.440892098500626e-14,0.0,33.74320000000003,-5.73067583999999,-68.64390000000094,28.012524160000055,-40.63137584000094
25,1.7763568394002505e-15,3.552713678800501e-15,2.842170943040401e-14,0.0,0.0,0.0,-48.11739999999998,-17.1058000000001,1.4210854715202004e-14,0.0,27.795399999999916,-5.667998399999994,-65.2231999999999,22.1274015999999,-43.09579839999975
26,-4.440892098500626e-15,-1.5987211554602254e-14,-4.263256414560601e-14,0.0,0.0,0.0,-46.10059999999993,-15.269699999999602,7.105427357601002e-15,2.8421709430404007e-13,27.781999999999897,-5.468613120000003,-61.37029999999959,22.31338687999974,-39.05691311999982
27,0.0,-9.99999999891088e-05,9.947598300641403e-14,0.0,0.0,0.0,-45.75269999999996,-22.41139999999973,-9.999999999976694e-05,-9.999999991805453e-05,35.0253000000001,-5.410643040000003,-68.16439999999926,29.614656960000076,-38.54974303999967
28,-0.00010000000000198739,8.881784197001252e-15,1.4210854715202004e-14,0.0,0.0,0.0,-47.60819999999998,-14.872999999999536,3.907985046680551e-14,-5.684341886080802e-14,26.04230000000004,-5.435498160000007,-62.481299999999294,20.606801840000145,-41.87449816000009
29,3.552713678800501e-15,-0.00010000000001753051,-3.552713678800501e-14,0.0,0.0,0.0,-44.95179999999997,-2.517600000000016,-1.7763568394002505e-15,-2.2737367544323206e-13,16.70390000000006,-5.141890079999994,-47.4694999999997,11.562009920000122,-35.907490079999775
30,4.440892098500626e-15,-1.2434497875801753e-14,2.1316282072803006e-14,0.0,0.0,0.0,-46.605399999999975,-13.704899999999782,-2.4868995751603507e-14,5.684341886080802e-14,27.757599999999968,-5.220360719999995,-60.31030000000072,22.53723928000005,-37.773060720001354
31,-9.999999999621423e-05,-7.105427357601002e-15,2.842170943040401e-14,0.0,0.0,0.0,-48.43729999999992,-36.79029999999955,-9.999999997134523e-05,1.7053025658242404e-13,46.12330000000014,-5.813107199999997,-85.22779999999915,40.31019280000007,-44.917607199999054
32,0.00010000000000287557,-2.3092638912203256e-14,0.00010000000001042508,0.0,0.0,0.0,-44.518599999999964,-11.273800000000222,8.881784197001252e-15,-9.999999974752427e-05,24.00660000000002,-5.202820800000003,-55.79229999999967,18.803779200000008,-36.988520799999435
33,-3.552713678800501e-15,7.105427357601002e-15,6.394884621840902e-14,0.0,0.0,0.0,-46.57049999999998,-12.686599999999487,-1.9539925233402755e-14,2.8421709430404007e-13,25.942999999999955,-5.275567439999997,-59.25709999999867,20.667432559999924,-38.58966743999872
34,0.00010000000000509601,9.999999999621423e-05,-4.973799150320701e-14,0.0,0.0,0.0,-44.638399999999976,-15.572499999999991,3.019806626980426e-14,0.00010000000031595846,28.57070000000016,-5.165015039999998,-60.21059999999983,23.405684960000144,-36.80491504000037
35,-1.7763568394002505e-15,-9.999999999088516e-05,-9.99999999891088e-05,0.0,0.0,0.0,-44.87030000000006,-14.935999999999979,-8.881784197001252e-15,-2.8421709430404007e-13,22.442099999999925,-5.323750560000004,-59.806499999999915,17.118349439999804,-42.68815056000011
36,-0.0001000000000015433,1.0658141036401503e-14,-7.105427357601002e-15,0.0,0.0,0.0,-44.82769999999999,-15.105899999999394,-2.1316282072803006e-14,0.0,22.66060000000013,-5.316044399999993,-59.9337000000001,17.34455560000012,-42.58914440000001
37,-2.6645352591003757e-15,1.2434497875801753e-14,9.999999992515995e-05,0.0,0.0,0.0,-47.52769999999999,-14.39940000000064,-9.99999999891088e-05,-5.684341886080802e-14,26.650000000000176,-5.361667920000003,-61.927100000000564,21.288332080000174,-40.63876791999968
38,-8.881784197001252e-16,-1.0658141036401503e-14,-0.00010000000002463594,0.0,0.0,0.0,-46.55220000000004,-31.10969999999992,2.3092638912203256e-14,5.684341886080802e-14,42.6648000000001,-5.066577359999993,-77.66199999999992,37.59822264000019,-40.06377736000013
39,-1.7763568394002505e-15,0.00010000000000864873,9.999999998200337e-05,0.0,0.0,0.0,-46.88040000000006,-10.075699999999813,5.329070518200751e-15,-2.8421709430404007e-13,22.18470000000005,-5.563730880000002,-56.955900000000156,16.620969119999984,-40.33493088000046
40,-9.999999999976694e-05,7.105427357601002e-15,-2.1316282072803006e-14,0.0,0.0,0.0,-45.87430000000001,-12.37430000000046,0.00010000000001930687,5.684341886080802e-14,24.93169999999992,-5.425792560000001,-58.248600000000806,19.505907439999902,-38.74269256000093
41,1.3322676295501878e-15,0.0,-2.842170943040401e-14,0.0,0.0,0.0,-46.67809999999997,-15.312299999999595,-9.999999996601616e-05,-2.2737367544323206e-13,27.92540000000008,-5.377214879999998,-61.990500000000054,22.548185120000028,-39.44231487999889
42,1.3322676295501878e-15,-1.2434497875801753e-14,9.999999993226538e-05,0.0,0.0,0.0,-44.9127,-14.245600000000309,-1.9539925233402755e-14,-1.1368683772161603e-13,26.738800000000026,-5.222135520000003,-59.15820000000002,21.51666447999986,-37.64153551999925
43,-4.440892098500626e-16,-7.105427357601002e-15,2.1316282072803006e-14,0.0,0.0,0.0,-47.58769999999999,-31.3500999999996,9.999999999443787e-05,3.410605131648481e-13,41.32379999999998,-5.840062559999996,-78.93769999999813,35.483737440000056,-43.45396255999873
44,-8.881784197001252e-16,-1.0658141036401503e-14,-2.1316282072803006e-14,0.0,0.0,0.0,-46.67080000000004,-3.9183999999996217,2.6645352591003757e-14,-1.1368683772161603e-13,18.47959999999992,-5.394905279999997,-50.589199999999096,13.08469471999993,-37.504505279998966
45,-4.884981308350689e-15,1.4210854715202004e-14,6.394884621840902e-14,0.0,0.0,0.0,-48.42380000000011,-36.17339999999962,8.881784197001252e-15,-0.00010000000020227162,45.73169999999993,-5.936262480000001,-84.59730000000013,39.79543752000001,-44.80186248000058
46,-4.440892098500626e-15,-5.329070518200751e-15,-1.4210854715202004e-14,0.0,0.0,0.0,-46.62620000000009,-7.471599999999569,-1.2434497875801753e-14,3.410605131648481e-13,21.200099999999964,-5.43334608,-54.09779999999904,15.766753919999758,-38.33104607999928
47,1.7763568394002505e-15,-5.329070518200751e-15,-5.684341886080802e-14,0.0,0.0,0.0,-45.58770000000001,-14.46039999999988,5.3290705182007514e-14,2.2737367544323206e-13,25.854199999999935,-5.229699839999994,-60.04809999999958,20.624500159999826,-39.423599839999326
48,1.3322676295501878e-15,-8.881784197001252e-15,2.1316282072803006e-14,0.0,0.0,0.0,-46.25029999999993,-6.305399999999565,9.999999998377973e-05,-9.999999980436769e-05,20.97950000000006,-5.3289612,-52.55569999999972,15.650538799999907,-36.90516119999887
49,9.999999999799059e-05,-3.552713678800501e-15,0.0,0.0,0.0,0.0,-46.56650000000009,-7.837500000000375,1.7763568394002505e-14,1.1368683772161603e-13,21.573600000000027,-5.421327840000003,-54.403899999999794,16.152272160000138,-38.25162784000054


