GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-4.440892098500626e-16,-9.999999998999698e-05,-7.105427357601002e-14,0.0,0.0,0.0,-41.77729999999998,-47.794800000000464,9.99999999766743e-05,-5.684341886080802e-14,53.74300000000014,-5.252192640000008,-89.57209999999992,48.490807360000275,-41.0812926400001
1,0.00010000000000109921,-9.999999998466791e-05,-4.973799150320701e-14,0.0,0.0,0.0,-44.548599999999965,-51.589899999999375,-0.00010000000001753051,-5.684341886080802e-14,56.274299999999954,-5.243664960000002,-96.13859999999909,51.030635039999936,-45.107964959998924
2,-2.6645352591003757e-15,3.552713678800501e-15,-6.394884621840902e-14,0.0,0.0,0.0,-40.82889999999995,-47.784899999999936,1.0658141036401503e-14,-9.999999974752427e-05,52.983100000000036,-5.231299679999993,-88.61390000000074,47.751800319999944,-40.862099680000114
3,-3.552713678800501e-15,-2.6645352591003757e-15,-7.105427357601002e-15,0.0,0.0,0.0,-41.58189999999992,-46.22339999999997,-3.552713678800501e-14,1.7053025658242404e-13,51.96239999999992,-5.261394959999999,-87.80530000000022,46.70100503999984,-41.104294960000374
4,0.00010000000000642828,4.440892098500626e-15,-7.105427357601002e-15,0.0,0.0,0.0,-46.162099999999995,-35.52339999999987,0.00010000000003707044,0.0,45.83280000000005,-5.279529600000001,-81.68529999999953,40.5532704000002,-41.132029599999555
5,0.0,-9.999999999976694e-05,4.973799150320701e-14,0.0,0.0,0.0,-46.14349999999998,-35.675899999999785,-0.00010000000001930687,-9.999999997489795e-05,46.0081000000001,-5.273830080000003,-81.81969999999933,40.73426992000006,-41.08543007999904
6,1.7763568394002505e-15,-4.440892098500626e-15,2.842170943040401e-14,0.0,0.0,0.0,-45.027699999999975,-50.53420000000034,0.00010000000004950493,1.7053025658242404e-13,54.96440000000004,-5.236732800000004,-95.5618000000016,49.72766720000013,-45.83413280000147
7,9.999999999621423e-05,0.0,-8.526512829121202e-14,0.0,0.0,0.0,-44.93580000000005,-50.65519999999992,2.4868995751603507e-14,0.0,55.186199999999985,-5.234008320000006,-95.5909000000006,49.95219167999997,-45.638708320001086
8,-8.881784197001252e-16,7.993605777301127e-15,0.00010000000000331966,0.0,0.0,0.0,-44.14950000000006,-59.15609999999924,7.105427357601002e-15,-0.00010000000031595846,63.30989999999997,-5.248223280000005,-103.30559999999923,58.061676719999895,-45.24392327999888
9,-4.440892098500626e-15,-1.0658141036401503e-14,9.237055564881302e-14,0.0,0.0,0.0,-45.13160000000004,-51.45519999999971,2.6645352591003757e-14,0.00010000000003174137,56.622000000000156,-5.252482800000006,-96.5866999999995,51.36951720000022,-45.21718279999996
10,-3.552713678800501e-15,1.4210854715202004e-14,-2.1316282072803006e-14,0.0,0.0,0.0,-45.495500000000014,-47.35340000000048,8.881784197001252e-15,0.0,52.18189999999987,-5.344218000000005,-92.84889999999962,46.83768199999983,-46.01121799999956
11,-8.881784197001252e-16,-1.7763568394002505e-15,-9.999999999621423e-05,0.0,0.0,0.0,-46.1622,-35.50429999999977,1.7763568394002505e-14,-0.00010000000020227162,45.88819999999998,-5.266638719999998,-81.66669999999965,40.621561280000066,-41.04513872000004
12,4.440892098500626e-16,2.6645352591003757e-15,-5.684341886080802e-14,0.0,0.0,0.0,-45.59910000000002,-46.620700000000056,-9.99999999766743e-05,9.999999997489795e-05,51.39379999999994,-5.3037864000000035,-92.21979999999917,46.090013599999935,-46.12978639999832
13,4.440892098500626e-16,-8.881784197001252e-16,-4.263256414560601e-14,0.0,0.0,0.0,-43.06359999999998,-44.81689999999958,-0.00010000000000687237,1.7053025658242404e-13,49.83859999999993,-5.436340559999995,-87.88059999999945,44.40225944000005,-43.47834055999917
14,-8.881784197001252e-16,-7.993605777301127e-15,-2.1316282072803006e-14,0.0,0.0,0.0,-45.24849999999993,-51.141700000000355,-3.019806626980426e-14,1.1368683772161603e-13,56.07460000000006,-5.252986079999994,-96.39019999999988,50.82161391999992,-45.56858608000019
15,9.999999999399378e-05,1.0658141036401503e-14,-4.973799150320701e-14,0.0,0.0,0.0,-45.892500000000005,-49.22050000000041,-9.999999996779252e-05,1.7053025658242404e-13,54.586000000000126,-5.293211039999997,-95.11300000000057,49.29278896000022,-45.82021103999989
16,-0.00010000000000287557,-8.881784197001252e-16,6.394884621840902e-14,0.0,0.0,0.0,-44.99750000000009,-50.95929999999959,0.00010000000004772858,-9.999999997489795e-05,55.27879999999993,-5.236143119999995,-95.95689999999928,50.04265688000007,-45.914243119999895
17,4.440892098500626e-15,7.105427357601002e-15,9.999999995358166e-05,0.0,0.0,0.0,-44.62849999999998,-51.747900000000186,-5.329070518200751e-15,-0.00010000000003174137,56.16910000000013,-5.238370080000005,-96.37640000000033,50.93072992000003,-45.44567008000007
18,-8.881784197001252e-16,9.99999999971024e-05,-2.842170943040401e-14,0.0,0.0,0.0,-44.72320000000005,-51.292200000000776,-1.7763568394002505e-15,-9.999999980436769e-05,56.488699999999994,-5.275500479999997,-96.01539999999989,51.21319952000013,-44.80220047999907
19,-0.00010000000000109921,0.0,-1.4210854715202004e-14,0.0,0.0,0.0,-44.680599999999984,-51.61779999999965,-9.999999999621423e-05,-1.7053025658242404e-13,56.06519999999995,-5.243160239999995,-96.29859999999888,50.82203975999997,-45.47656023999846
20,4.440892098500626e-15,0.00010000000000776055,-4.263256414560601e-14,0.0,0.0,0.0,-46.14040000000005,-36.09469999999982,1.4210854715202004e-14,9.999999986121111e-05,46.59959999999998,-5.25188808,-82.23489999999896,41.347711919999966,-40.88718807999854
21,9.999999999399378e-05,0.00010000000000864873,2.1316282072803006e-14,0.0,0.0,0.0,-44.40249999999994,-49.13050000000004,1.7763568394002505e-15,-2.8421709430404007e-13,53.29830000000004,-5.327050320000005,-93.5327999999999,47.97124967999997,-45.561550319999014
22,1.3322676295501878e-15,7.993605777301127e-15,4.263256414560601e-14,0.0,0.0,0.0,-44.5811,-51.66259999999966,-0.00010000000003884679,9.999999963383743e-05,56.23880000000008,-5.243571360000001,-96.24369999999993,50.995228640000136,-45.24847135999957
23,-0.00010000000000243148,2.220446049250313e-14,4.263256414560601e-14,0.0,0.0,0.0,-45.27379999999997,-60.15739999999977,1.2434497875801753e-14,-9.999999963383743e-05,63.24050000000014,-5.263829280000005,-105.43140000000022,57.97667072000024,-47.45472927999998
24,0.0001000000000015433,2.6645352591003757e-15,-0.00010000000003174137,0.0,0.0,0.0,-44.80869999999998,-50.70530000000002,-1.4210854715202004e-14,1.1368683772161603e-13,55.10720000000006,-5.21994096000001,-95.51399999999944,49.88725904,-45.62674096000012
25,4.440892098500626e-15,-6.217248937900877e-15,3.552713678800501e-14,0.0,0.0,0.0,-45.07419999999997,-50.59049999999962,3.730349362740526e-14,-9.999999986121111e-05,55.568200000000076,-5.259018959999997,-95.66479999999922,50.30918104000003,-45.35561895999942
26,9.999999999843467e-05,8.881784197001252e-16,-8.526512829121202e-14,0.0,0.0,0.0,-44.584900000000005,-51.80900000000031,-3.552713678800501e-15,-0.00010000000031595846,56.23129999999989,-5.244486480000001,-96.39389999999986,50.98681351999994,-45.407086480000146
27,3.1086244689504383e-15,-8.881784197001252e-16,0.00010000000007437393,0.0,0.0,0.0,-42.33890000000008,-45.675400000000536,3.552713678800501e-14,-1.1368683772161603e-13,51.74530000000016,-5.3598564,-88.01420000000115,46.385443599999945,-41.6287564000003
28,-8.881784197001252e-16,9.999999999887876e-05,5.684341886080802e-14,0.0,0.0,0.0,-45.49449999999995,-48.8925000000001,0.00010000000002108322,-9.999999997489795e-05,55.24929999999992,-5.509617119999995,-94.38690000000037,49.739682879999805,-44.64721711999965
29,-6.217248937900877e-15,-7.993605777301127e-15,0.00010000000008147936,0.0,0.0,0.0,-44.76600000000001,-50.08739999999983,-1.7763568394002505e-15,-5.684341886080802e-14,55.474300000000085,-5.2494803999999995,-94.85329999999988,50.22481960000022,-44.62848039999989
30,-5.329070518200751e-15,-2.6645352591003757e-15,-9.237055564881302e-14,0.0,0.0,0.0,-46.136599999999945,-35.85989999999981,3.552713678800501e-14,-2.2737367544323206e-13,46.22130000000004,-5.2686964800000045,-81.99649999999934,40.952603520000025,-41.04389648
31,1.3322676295501878e-15,4.440892098500626e-15,-9.999999997489795e-05,0.0,0.0,0.0,-42.58600000000006,-44.61739999999969,0.00010000000000864873,5.684341886080802e-14,50.69679999999991,-5.333429519999995,-87.20339999999953,45.363370479999816,-41.840029519999945
32,-9.99999999975465e-05,6.217248937900877e-15,-1.4210854715202004e-14,0.0,0.0,0.0,-45.39199999999993,-48.126299999999446,1.7763568394002505e-15,0.0001000000001454282,52.97300000000004,-5.235099840000001,-93.51829999999774,47.737900159999896,-45.78039983999784
33,9.999999999843467e-05,-1.865174681370263e-14,-9.999999993226538e-05,0.0,0.0,0.0,-47.5709999999999,-88.03459999999978,0.00010000000001753051,1.1368683772161603e-13,91.7276,-5.794917120000001,-135.6054999999988,85.9326828800001,-49.67281711999871
34,-1.3322676295501878e-15,-5.329070518200751e-15,9.999999993937081e-05,0.0,0.0,0.0,-44.73060000000002,-51.58009999999962,8.881784197001252e-15,-1.1368683772161603e-13,55.84549999999999,-5.238992159999996,-96.31059999999991,50.60650784000009,-45.704092160000044
35,-9.999999999976694e-05,9.999999997400977e-05,2.842170943040401e-14,0.0,0.0,0.0,-45.06660000000002,-48.8769999999995,-2.1316282072803006e-14,0.0,54.533300000000054,-5.331739680000001,-93.94359999999932,49.201560320000056,-44.74203967999972
36,1.7763568394002505e-15,-0.0001000000000095369,9.237055564881302e-14,0.0,0.0,0.0,-41.768400000000085,-46.2009000000005,-2.842170943040401e-14,-1.7053025658242404e-13,51.72479999999993,-5.265401039999994,-87.96940000000114,46.45939895999982,-41.51000104000133
37,9.999999999843467e-05,-8.881784197001252e-16,-0.00010000000000331966,0.0,0.0,0.0,-44.84540000000004,-50.88170000000002,0.00010000000003884679,2.2737367544323206e-13,55.42389999999989,-5.235297839999999,-95.72700000000083,50.18860215999973,-45.538397840001096
38,-6.217248937900877e-15,-0.00010000000000331966,-9.999999995358166e-05,0.0,0.0,0.0,-45.18270000000001,-51.087200000000166,1.9539925233402755e-14,1.7053025658242404e-13,56.2098,-5.257712879999999,-96.27009999999962,50.95208711999999,-45.318012879999856
39,-5.773159728050814e-15,-2.1316282072803006e-14,0.0,0.0,0.0,0.0,-45.03000000000006,-51.256300000000465,1.0658141036401503e-14,1.1368683772161603e-13,55.69569999999996,-5.238067680000001,-96.28629999999993,50.457632320000016,-45.82866768000082
40,-3.9968028886505635e-15,-2.6645352591003757e-15,7.105427357601002e-15,0.0,0.0,0.0,-45.32860000000004,-47.139600000000144,1.5987211554602254e-14,-9.999999991805453e-05,52.63630000000012,-5.327675280000002,-92.46830000000057,47.3086247200001,-45.1596752800007
41,-3.1086244689504383e-15,8.881784197001252e-16,5.684341886080802e-14,0.0,0.0,0.0,-45.201800000000006,-50.49709999999982,-5.329070518200751e-15,-0.00010000000025911504,55.6833,-5.257209599999992,-95.69899999999967,50.42609039999985,-45.272909599999366
42,-1.7763568394002505e-15,1.1546319456101628e-14,4.973799150320701e-14,0.0,0.0,0.0,-45.151499999999956,-50.69029999999924,2.3092638912203256e-14,0.0,56.72949999999997,-5.482292400000002,-95.84179999999844,51.24720759999977,-44.5945923999989
43,1.7763568394002505e-15,-7.105427357601002e-15,-3.552713678800501e-14,0.0,0.0,0.0,-45.354299999999995,-47.71779999999984,1.5987211554602254e-14,5.684341886080802e-14,52.469800000000134,-5.336822159999995,-93.07209999999861,47.13297784000011,-45.93912215999828
44,9.999999999976694e-05,1.3322676295501878e-14,-9.999999997489795e-05,0.0,0.0,0.0,-45.34899999999996,-47.57089999999971,0.0001000000000015433,-0.00010000000003174137,52.364399999999904,-5.324999039999995,-92.91990000000078,47.039400959999824,-45.880499040000956
45,-9.999999999843467e-05,0.00010000000000065512,2.1316282072803006e-14,0.0,0.0,0.0,-44.534600000000054,-51.65190000000001,5.329070518200751e-15,1.7053025658242404e-13,56.26620000000008,-5.234123520000003,-96.18649999999957,51.03207647999997,-45.1544235199996
46,-3.552713678800501e-15,1.509903313490213e-14,5.684341886080802e-14,0.0,0.0,0.0,-44.60299999999995,-51.49299999999994,-3.019806626980426e-14,0.0,56.15279999999996,-5.243409360000003,-96.09599999999938,50.90939064000003,-45.18660935999935
47,-5.329070518200751e-15,7.993605777301127e-15,-9.999999992515995e-05,0.0,0.0,0.0,-44.76740000000006,-51.615799999999695,-0.0001000000000139778,9.999999991805453e-05,55.91840000000016,-5.249764800000001,-96.38329999999985,50.668635200000125,-45.7146647999995
48,2.6645352591003757e-15,2.398081733190338e-14,2.1316282072803006e-14,0.0,0.0,0.0,-44.50130000000007,-49.50040000000047,0.00010000000001575415,-2.2737367544323206e-13,53.98039999999983,-5.2565097599999975,-94.00160000000164,48.723890239999946,-45.277709760001926
49,-9.999999999665832e-05,9.769962616701378e-15,9.999999996779252e-05,0.0,0.0,0.0,-44.58229999999997,-51.94690000000037,-2.3092638912203256e-14,-1.1368683772161603e-13,56.26259999999985,-5.2429024799999935,-96.52920000000063,51.01969751999985,-45.50950248000123


