GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-3.1086244689504383e-15,-3.552713678800501e-15,-7.105427357601002e-14,0.0,0.0,0.0,-55.15729999999998,-118.76359999999954,-0.00010000000001220144,-5.684341886080802e-14,128.2023000000001,-6.963497280000001,-173.9209999999997,121.23880272000014,-52.6821972799998
1,3.1086244689504383e-15,-9.999999999443787e-05,-2.1316282072803006e-14,0.0,0.0,0.0,-52.48450000000004,-94.39440000000019,-2.1316282072803006e-14,-9.999999986121111e-05,105.8101000000002,-6.725590559999998,-146.8791000000005,99.08450944000029,-47.794590560000245
2,-6.217248937900877e-15,0.0,-7.105427357601002e-14,0.0,0.0,0.0,-54.84980000000009,-120.99069999999995,-1.9539925233402755e-14,2.8421709430404007e-13,131.80939999999987,-7.04099592,-175.8404999999991,124.76840407999975,-51.072095919999356
3,2.6645352591003757e-15,8.881784197001252e-15,-1.4210854715202004e-14,0.0,0.0,0.0,-55.93780000000005,-124.13710000000071,-9.999999997489795e-05,-1.7053025658242404e-13,135.52119999999996,-7.079567760000009,-180.075000000001,128.44163223999993,-51.63336776000017
4,-1.3322676295501878e-15,0.0001000000000015433,-4.973799150320701e-14,0.0,0.0,0.0,-55.164899999999996,-131.93399999999951,-3.552713678800501e-15,-2.2737367544323206e-13,134.11100000000002,-7.221823920000001,-187.09879999999953,126.88917608,-60.2096239199991
5,-2.220446049250313e-15,-1.5987211554602254e-14,2.842170943040401e-14,0.0,0.0,0.0,-53.32640000000007,-135.43430000000035,1.7763568394002505e-15,-5.684341886080802e-14,136.87380000000002,-7.005906,-188.76069999999999,129.8678940000002,-58.89280600000069
6,-3.9968028886505635e-15,-9.999999998022702e-05,-9.947598300641403e-14,0.0,0.0,0.0,-54.20700000000008,-126.58490000000006,9.99999999766743e-05,-1.1368683772161603e-13,130.34079999999994,-7.008722639999996,-180.79190000000096,123.33207735999986,-57.45982264000111
7,4.440892098500626e-15,3.552713678800501e-15,2.1316282072803006e-14,0.0,0.0,0.0,-55.02639999999997,-112.09840000000042,-2.1316282072803006e-14,0.00010000000020227162,125.30719999999982,-6.761766240000008,-167.12470000000036,118.54543375999967,-48.579266240000265
8,0.0,-0.00010000000001220144,4.973799150320701e-14,0.0,0.0,0.0,-52.87900000000004,-107.85290000000037,1.5987211554602254e-14,-1.1368683772161603e-13,117.71349999999995,-6.78946176,-160.73200000000088,110.92403824000002,-49.80796176000064
9,1.3322676295501878e-15,1.4210854715202004e-14,9.999999993226538e-05,0.0,0.0,0.0,-55.224199999999996,-122.84909999999951,1.2434497875801753e-14,-1.1368683772161603e-13,132.70209999999992,-6.705385920000001,-178.07319999999987,125.99671407999995,-52.07648591999947
10,5.329070518200751e-15,1.2434497875801753e-14,-1.4210854715202004e-14,0.0,0.0,0.0,-54.60620000000003,-132.02010000000007,1.2434497875801753e-14,1.1368683772161603e-13,137.1341,-7.289122320000006,-186.6263000000004,129.8449776799999,-56.781322320000754
11,-0.00010000000000198739,1.4210854715202004e-14,-6.394884621840902e-14,0.0,0.0,0.0,-53.854899999999944,-103.31699999999978,2.1316282072803006e-14,-2.8421709430404007e-13,113.72610000000003,-6.833466720000001,-157.17199999999968,106.8926332800001,-50.279366719999814
12,2.220446049250313e-15,1.2434497875801753e-14,0.00010000000001042508,0.0,0.0,0.0,-56.0035,-113.58470000000045,-1.4210854715202004e-14,0.0,127.03960000000018,-6.782151599999995,-169.5881000000005,120.25744840000002,-49.33065160000052
13,9.999999999799059e-05,5.329070518200751e-15,4.973799150320701e-14,0.0,0.0,0.0,-56.42390000000001,-117.97459999999978,-4.618527782440651e-14,-1.7053025658242404e-13,132.3611,-6.808106159999997,-174.3984000000006,125.55299383999991,-48.84540616000049
14,-3.1086244689504383e-15,3.552713678800501e-15,1.4210854715202004e-14,0.0,0.0,0.0,-52.328099999999964,-119.02669999999983,5.329070518200751e-15,0.00010000000008858478,130.1131999999999,-7.124372639999995,-171.35469999999992,122.98882735999979,-48.365872640000134
15,-0.00010000000000287557,1.5987211554602254e-14,4.263256414560601e-14,0.0,0.0,0.0,-55.24830000000003,-140.37559999999974,2.1316282072803006e-14,5.684341886080802e-14,142.6389,-7.216326720000011,-195.62399999999917,135.42257328000014,-60.20142671999952
16,4.440892098500626e-16,-2.4868995751603507e-14,-4.973799150320701e-14,0.0,0.0,0.0,-52.9089,-119.4493,-3.730349362740526e-14,-5.684341886080802e-14,129.00119999999998,-6.517055519999997,-172.3581999999999,122.48414448000005,-49.8740555200003
17,-9.999999999976694e-05,1.9539925233402755e-14,1.4210854715202004e-14,0.0,0.0,0.0,-55.354999999999976,-125.17079999999976,7.105427357601002e-15,1.7053025658242404e-13,133.37309999999997,-7.156660319999997,-180.5258999999993,126.21643967999981,-54.30946031999946
18,1.7763568394002505e-15,-0.00010000000000509601,-9.999999993937081e-05,0.0,0.0,0.0,-53.06540000000004,-122.4337999999994,1.7763568394002505e-15,0.00010000000003174137,130.5981000000001,-6.769710720000004,-175.49929999999904,123.82838928000015,-51.67091071999931
19,3.9968028886505635e-15,1.7763568394002505e-15,-2.1316282072803006e-14,0.0,0.0,0.0,-54.12539999999998,-143.4258999999999,5.1514348342607263e-14,0.00010000000008858478,142.7089,-7.4367302399999975,-197.55120000000005,135.27216976,-62.279030240000225
20,-4.440892098500626e-15,1.7763568394002505e-15,2.842170943040401e-14,0.0,0.0,0.0,-55.02739999999995,-120.75010000000009,3.730349362740526e-14,-3.410605131648481e-13,132.76769999999993,-6.9679188000000005,-175.77750000000015,125.79978119999987,-49.97771880000073
21,0.0,0.0,-2.1316282072803006e-14,0.0,0.0,0.0,-54.46779999999994,-134.66520000000037,-1.7763568394002505e-15,1.1368683772161603e-13,139.85760000000002,-7.1132673599999965,-189.1330000000005,132.74433263999995,-56.38866736000051
22,1.7763568394002505e-15,-1.5987211554602254e-14,-0.00010000000008858478,0.0,0.0,0.0,-54.154399999999995,-122.1301000000002,3.552713678800501e-15,-2.2737367544323206e-13,129.19439999999997,-7.192856880000001,-176.2845999999999,122.00154311999992,-54.283056879999776
23,0.0001000000000015433,-1.7763568394002505e-15,2.1316282072803006e-14,0.0,0.0,0.0,-55.779700000000005,-126.07999999999959,-7.105427357601002e-15,-5.684341886080802e-14,136.66160000000008,-7.235239679999995,-181.85959999999955,129.42636032000007,-52.4332396799997
24,2.6645352591003757e-15,1.7763568394002505e-15,4.973799150320701e-14,0.0,0.0,0.0,-55.12500000000003,-120.96879999999965,9.999999998733244e-05,2.2737367544323206e-13,133.49490000000011,-6.6793809600000085,-176.0936999999991,126.81551904000028,-49.278180959999474
25,-9.999999999799059e-05,-9.999999999266151e-05,-7.105427357601002e-14,0.0,0.0,0.0,-53.97119999999998,-132.5010000000005,9.999999996956888e-05,2.8421709430404007e-13,136.36429999999982,-7.028802720000002,-186.4722999999998,129.3354972799998,-57.136802720000674
26,3.552713678800501e-15,1.0658141036401503e-14,0.00010000000003884679,0.0,0.0,0.0,-54.353399999999944,-109.79760000000005,-3.730349362740526e-14,0.00010000000003174137,124.66310000000007,-6.608365920000002,-164.15079999999955,118.05473408000006,-46.09606591999943
27,-0.00010000000000465192,-3.552713678800501e-15,1.4210854715202004e-14,0.0,0.0,0.0,-54.03770000000006,-105.83120000000031,-9.999999999088516e-05,-5.684341886080802e-14,120.3034000000001,-6.562260720000001,-159.8690999999996,113.74113928000006,-46.12796071999912
28,-4.440892098500626e-15,-8.881784197001252e-15,-5.684341886080802e-14,0.0,0.0,0.0,-52.976,-109.96839999999969,-4.618527782440651e-14,5.684341886080802e-14,122.89220000000012,-6.527869199999994,-162.94439999999878,116.36433080000032,-46.58006919999889
29,3.9968028886505635e-15,-1.7763568394002505e-15,-9.999999998200337e-05,0.0,0.0,0.0,-52.607099999999996,-113.74320000000063,-0.00010000000001930687,1.1368683772161603e-13,122.1143000000001,-6.644134800000001,-166.35050000000064,115.47016520000014,-50.88033480000047
30,0.0,1.7763568394002505e-15,-2.1316282072803006e-14,0.0,0.0,0.0,-53.5125000000001,-116.69759999999968,-3.730349362740526e-14,0.00010000000008858478,123.08010000000021,-7.134574320000001,-170.20999999999952,115.9455256800002,-54.26447431999958
31,8.881784197001252e-16,-2.4868995751603507e-14,4.263256414560601e-14,0.0,0.0,0.0,-52.42100000000001,-108.82389999999987,-3.552713678800501e-14,3.979039320256561e-13,124.92509999999999,-6.742191600000004,-161.2448999999998,118.18290839999995,-43.061991599999146
32,9.999999999577014e-05,1.4210854715202004e-14,-7.815970093361102e-14,0.0,0.0,0.0,-53.33159999999998,-112.15530000000024,2.3092638912203256e-14,-1.7053025658242404e-13,124.99499999999998,-6.399352799999996,-165.48680000000036,118.59564720000014,-46.891152800001066
33,-3.9968028886505635e-15,-0.0001000000000139778,-0.00010000000005305765,0.0,0.0,0.0,-53.19910000000003,-114.1389000000002,1.9539925233402755e-14,-0.00010000000003174137,125.31120000000021,-6.5316189599999985,-167.33830000000097,118.77958104000027,-48.558718960000704
34,0.0,-0.00010000000001220144,5.684341886080802e-14,0.0,0.0,0.0,-52.67549999999996,-115.50479999999925,-1.4210854715202004e-14,-2.2737367544323206e-13,123.66120000000015,-6.63538248,-168.1803999999995,117.0258175200002,-51.15458247999908
35,6.661338147750939e-15,-5.329070518200751e-15,7.105427357601002e-15,0.0,0.0,0.0,-53.792500000000025,-116.92560000000009,2.842170943040401e-14,9.999999991805453e-05,126.2752000000001,-7.080408000000003,-170.7180000000006,119.1947920000002,-51.523208000000125
36,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,-54.521700000000024,-122.46839999999992,9.999999999621423e-05,0.00010000000008858478,128.55139999999983,-7.186141440000005,-176.98990000000038,121.36525855999983,-55.62464144000012
37,-3.9968028886505635e-15,-0.0001000000000015433,7.105427357601002e-15,0.0,0.0,0.0,-54.556900000000006,-110.5879000000001,3.552713678800501e-15,0.00010000000003174137,125.95380000000011,-6.756899759999999,-165.14479999999963,119.19690024000028,-45.94789976000027
38,1.7763568394002505e-15,3.552713678800501e-15,-2.1316282072803006e-14,0.0,0.0,0.0,-54.9537,-112.20699999999971,1.2434497875801753e-14,2.8421709430404007e-13,126.02130000000002,-6.600931200000005,-167.16069999999974,119.42036879999998,-47.7403311999995
39,-1.3322676295501878e-15,-9.999999998555609e-05,-3.552713678800501e-14,0.0,0.0,0.0,-56.75900000000007,-126.27029999999962,-1.7763568394002505e-15,-3.410605131648481e-13,137.778,-7.009182719999999,-183.0293999999995,130.76881727999998,-52.260582719999775
40,1.3322676295501878e-15,1.0658141036401503e-14,0.00010000000000331966,0.0,0.0,0.0,-53.66980000000001,-114.00389999999959,-3.552713678800501e-15,5.684341886080802e-14,121.35970000000006,-7.0129224000000026,-167.67360000000082,114.34677760000014,-53.32682240000139
41,0.0,0.0,6.394884621840902e-14,0.0,0.0,0.0,-52.94710000000002,-137.4657999999999,1.7763568394002505e-14,5.684341886080802e-14,141.39880000000005,-7.042069439999992,-190.4128999999998,134.35673056000002,-56.05616944000002
42,4.440892098500626e-16,-1.7763568394002505e-14,-0.00010000000010990107,0.0,0.0,0.0,-54.50090000000003,-111.10019999999935,0.00010000000004595222,1.1368683772161603e-13,126.33100000000002,-6.57590328,-165.60109999999946,119.75509671999995,-45.84600327999857
43,-0.00010000000000243148,-1.5987211554602254e-14,-9.999999997489795e-05,0.0,0.0,0.0,-52.90479999999997,-120.68900000000065,-2.1316282072803006e-14,9.999999997489795e-05,125.6045999999998,-7.083424080000001,-173.59390000000013,118.52117591999976,-55.072724080000114
44,-9.999999999843467e-05,-2.1316282072803006e-14,-9.947598300641403e-14,0.0,0.0,0.0,-55.87499999999999,-126.06160000000051,-4.085620730620576e-14,-1.1368683772161603e-13,134.47760000000014,-7.194597119999997,-181.93670000000037,127.28300287999997,-54.653697120000174
45,-9.999999999532605e-05,0.00010000000000687237,-9.999999997489795e-05,0.0,0.0,0.0,-54.85159999999999,-108.17290000000042,-4.085620730620576e-14,2.2737367544323206e-13,123.60179999999994,-6.766423200000002,-163.02460000000116,116.83537680000012,-46.18922320000195
46,-3.1086244689504383e-15,7.105427357601002e-15,9.947598300641403e-14,0.0,0.0,0.0,-54.343099999999986,-121.83189999999917,-0.00010000000002996501,-1.7053025658242404e-13,131.85150000000013,-6.9463634400000025,-176.17509999999885,124.9051365600001,-51.26996343999872
47,1.3322676295501878e-15,2.3092638912203256e-14,-9.999999994647624e-05,0.0,0.0,0.0,-56.85460000000005,-116.51309999999967,0.00010000000001753051,5.684341886080802e-14,130.8096,-7.0695028799999955,-173.36769999999888,123.74009711999994,-49.62760287999828
48,-6.217248937900877e-15,5.329070518200751e-15,4.263256414560601e-14,0.0,0.0,0.0,-52.6608,-111.04120000000046,4.440892098500626e-14,1.1368683772161603e-13,119.95949999999999,-6.752044079999998,-163.7019999999995,113.20745592000003,-50.49454407999923
49,-2.6645352591003757e-15,0.0,-9.999999993226538e-05,0.0,0.0,0.0,-55.06899999999996,-109.86450000000002,3.375077994860476e-14,2.2737367544323206e-13,122.09299999999985,-6.958716480000007,-164.93359999999876,115.13428351999983,-49.79931647999962


