GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,4.440892098500626e-16,9.999999998022702e-05,7.105427357601002e-15,0.0,0.0,0.0,-48.33920000000001,-34.64149999999995,-0.00010000000002108322,1.1368683772161603e-13,43.40650000000011,-6.226449120000003,-82.9807000000003,37.18005088000018,-45.80064911999989
1,-2.220446049250313e-15,-3.552713678800501e-15,-0.00010000000001753051,0.0,0.0,0.0,-48.43219999999999,-33.928999999999746,3.019806626980426e-14,0.0,42.25729999999987,-6.23151072,-82.36129999999912,36.0257892799998,-46.33551071999932
2,-0.00010000000000376374,-0.0001000000000015433,8.526512829121202e-14,0.0,0.0,0.0,-47.96089999999991,-32.93360000000047,-1.9539925233402755e-14,5.684341886080802e-14,39.877700000000004,-6.191161199999998,-80.89470000000046,33.68653879999988,-47.20816120000035
3,0.00010000000000376374,-9.999999998733244e-05,-2.1316282072803006e-14,0.0,0.0,0.0,-47.91729999999999,-42.66979999999995,5.329070518200751e-15,-2.8421709430404007e-13,50.09219999999999,-6.171258239999998,-90.58710000000036,43.92094175999995,-46.666158240000414
4,-4.440892098500626e-16,-9.99999999891088e-05,9.999999993226538e-05,0.0,0.0,0.0,-48.11460000000007,-35.22019999999992,-7.105427357601002e-15,9.999999986121111e-05,44.192500000000166,-6.192420479999995,-83.33469999999966,38.00007952000021,-45.33462047999899
5,-2.6645352591003757e-15,-3.552713678800501e-15,-5.684341886080802e-14,0.0,0.0,0.0,-48.14699999999995,-32.774100000000374,9.999999998733244e-05,-2.8421709430404007e-13,39.774500000000046,-6.209401680000007,-80.92100000000181,33.565098319999834,-47.35590168000198
6,-5.329070518200751e-15,-9.999999999443787e-05,-9.999999998200337e-05,0.0,0.0,0.0,-48.19940000000001,-19.334400000000187,-9.999999999266151e-05,-2.8421709430404007e-13,26.995600000000024,-6.306876719999993,-67.53409999999974,20.688723279999863,-46.845376719999194
7,-2.220446049250313e-15,-1.0658141036401503e-14,0.00010000000006016307,0.0,0.0,0.0,-47.72459999999998,-33.24850000000043,-1.4210854715202004e-14,-5.684341886080802e-14,42.27359999999999,-6.212548079999997,-80.97299999999962,36.061051919999954,-44.91194807999943
8,-9.999999999665832e-05,-7.105427357601002e-15,-4.973799150320701e-14,0.0,0.0,0.0,-47.6546,-42.05839999999978,1.2434497875801753e-14,-2.2737367544323206e-13,48.02410000000009,-6.396656399999997,-89.71310000000062,41.62744360000005,-48.085656399999664
9,-9.999999999665832e-05,-7.105427357601002e-15,9.99999999109491e-05,0.0,0.0,0.0,-47.8091,-34.414599999999666,-2.6645352591003757e-14,5.684341886080802e-14,41.88939999999991,-6.210701280000005,-82.22369999999972,35.67869872,-46.54500127999995
10,8.881784197001252e-16,1.7763568394002505e-14,-7.815970093361102e-14,0.0,0.0,0.0,-47.99390000000001,-33.27739999999932,-0.00010000000000509601,-0.00010000000020227162,40.2845999999999,-6.198752880000001,-81.27149999999938,34.08584711999987,-47.18565287999928
11,3.552713678800501e-15,-1.7763568394002505e-14,-2.1316282072803006e-14,0.0,0.0,0.0,-47.72199999999992,-34.324099999999476,-3.552713678800501e-15,2.8421709430404007e-13,42.01029999999986,-6.171952320000002,-82.04609999999911,35.838347679999856,-46.20775231999926
12,8.881784197001252e-16,-3.552713678800501e-15,-4.973799150320701e-14,0.0,0.0,0.0,-47.65700000000005,-35.61270000000036,0.0001000000000139778,-9.999999957699401e-05,42.05320000000006,-6.140697119999995,-83.26969999999983,35.91250287999998,-47.35719711999917
13,9.999999999976694e-05,-0.00010000000001220144,0.0001000000000672685,0.0,0.0,0.0,-48.33100000000004,-36.430999999999585,-1.4210854715202004e-14,2.2737367544323206e-13,44.995399999999904,-6.209011440000001,-84.76190000000025,38.786388559999864,-45.97551143999971
14,-1.7763568394002505e-15,-9.999999999088516e-05,0.0,0.0,0.0,0.0,-47.95060000000005,-33.64490000000001,9.999999997845066e-05,3.410605131648481e-13,41.196999999999775,-6.215664960000001,-81.59549999999871,34.98133503999975,-46.61416495999828
15,4.440892098500626e-16,-9.999999999443787e-05,-2.842170943040401e-14,0.0,0.0,0.0,-48.33220000000006,-51.172000000000025,5.3290705182007514e-14,1.7053025658242404e-13,58.115700000000004,-6.300627120000004,-99.50430000000011,51.815072880000116,-47.689227120000226
16,-3.1086244689504383e-15,-3.552713678800501e-15,6.394884621840902e-14,0.0,0.0,0.0,-47.89709999999996,-35.07220000000024,-1.7763568394002505e-15,-1.1368683772161603e-13,42.41359999999992,-6.222372479999994,-82.96929999999992,36.19122751999976,-46.778072480000844
17,-1.3322676295501878e-15,-1.2434497875801753e-14,4.263256414560601e-14,0.0,0.0,0.0,-48.49530000000007,-38.75360000000063,3.375077994860476e-14,-1.7053025658242404e-13,44.34860000000003,-6.26927328,-87.24890000000045,38.07932672000021,-49.169573280000236
18,-4.440892098500626e-16,1.4210854715202004e-14,0.00010000000002463594,0.0,0.0,0.0,-48.35079999999999,-33.26010000000048,-4.263256414560601e-14,-2.2737367544323206e-13,41.47110000000009,-6.22395144,-81.61080000000163,35.24714855999997,-46.36365144000143
19,-3.552713678800501e-15,-3.552713678800501e-15,0.0001000000000672685,0.0,0.0,0.0,-47.668499999999995,-34.38659999999982,3.019806626980426e-14,9.999999986121111e-05,41.95030000000003,-6.1998976800000065,-82.05490000000037,35.75040231999998,-46.304497680000395
20,8.881784197001252e-16,0.00010000000001930687,-1.4210854715202004e-14,0.0,0.0,0.0,-49.701399999999964,-130.28399999999993,-7.105427357601002e-15,-9.999999991805453e-05,131.21250000000003,-7.07411304,-179.98539999999946,124.13838695999999,-55.84701303999901
21,2.6645352591003757e-15,-0.00010000000001753051,1.4210854715202004e-14,0.0,0.0,0.0,-48.167599999999965,-33.25110000000001,1.0658141036401503e-14,-0.00010000000025911504,40.30950000000007,-6.2030066399999955,-81.4188999999999,34.10649336000023,-47.31240664000012
22,-0.00010000000000021103,9.999999999799059e-05,-2.842170943040401e-14,0.0,0.0,0.0,-48.33580000000002,-34.864299999999275,0.00010000000002108322,-1.7053025658242404e-13,43.735999999999876,-6.227004239999998,-83.19999999999987,37.508995759999834,-45.69100424000004
23,-3.9968028886505635e-15,-1.9539925233402755e-14,-2.1316282072803006e-14,0.0,0.0,0.0,-48.2260999999999,-34.19840000000073,-4.263256414560601e-14,9.999999997489795e-05,42.95900000000012,-6.215832720000001,-82.4243999999996,36.74316728000014,-45.68123271999946
24,-0.00010000000000376374,3.552713678800501e-15,-0.00010000000006016307,0.0,0.0,0.0,-48.431200000000054,-33.76010000000025,-0.00010000000001042508,-9.999999974752427e-05,42.11480000000006,-6.23702592,-82.19169999999997,35.87777408000011,-46.31392591999963
25,8.881784197001252e-16,1.5987211554602254e-14,-7.105427357601002e-14,0.0,0.0,0.0,-47.99720000000001,-33.07430000000028,-9.999999997845066e-05,1.1368683772161603e-13,40.12130000000019,-6.197057999999992,-81.07159999999948,33.92424200000005,-47.147357999998746
26,4.440892098500626e-15,-1.4210854715202004e-14,-8.526512829121202e-14,0.0,0.0,0.0,-47.653900000000085,-36.75899999999967,-0.00010000000003174137,-2.8421709430404007e-13,43.85370000000006,-6.169795199999999,-84.41300000000041,37.68390480000005,-46.72909520000036
27,-2.220446049250313e-15,5.329070518200751e-15,-3.552713678800501e-14,0.0,0.0,0.0,-47.70619999999992,-34.13460000000009,1.2434497875801753e-14,2.2737367544323206e-13,41.65539999999993,-6.201987120000004,-81.8407999999992,35.453412879999746,-46.38738711999923
28,0.00010000000000376374,1.9539925233402755e-14,2.1316282072803006e-14,0.0,0.0,0.0,-47.995600000000046,-33.25199999999978,3.907985046680551e-14,-1.7053025658242404e-13,40.29239999999987,-6.197286239999996,-81.24749999999966,34.09511375999978,-47.15238624000011
29,-9.999999999843467e-05,-1.7763568394002505e-14,2.1316282072803006e-14,0.0,0.0,0.0,-47.96090000000001,-32.761399999999924,-0.00010000000004062315,-9.999999991805453e-05,39.65710000000013,-6.190509599999993,-80.72260000000028,33.46659040000026,-47.25600960000048
30,-0.00010000000000065512,-5.329070518200751e-15,5.684341886080802e-14,0.0,0.0,0.0,-48.65130000000004,-20.2971000000004,1.0658141036401503e-14,-9.999999991805453e-05,29.248299999999915,-6.319235520000004,-68.94860000000136,22.929064479999795,-46.019535520001796
31,-4.440892098500626e-16,-7.105427357601002e-15,7.105427357601002e-14,0.0,0.0,0.0,-48.12769999999992,-46.27200000000056,1.5987211554602254e-14,1.7053025658242404e-13,51.97620000000012,-6.412997519999996,-94.39969999999971,45.56320248000014,-48.83649752000025
32,4.440892098500626e-16,0.0,-5.684341886080802e-14,0.0,0.0,0.0,-48.119499999999974,-41.714899999999886,-9.999999997312159e-05,-2.8421709430404007e-13,49.083199999999806,-6.216711119999998,-89.83450000000062,42.86648887999996,-46.96801112000111
33,9.999999999976694e-05,5.329070518200751e-15,0.00010000000000331966,0.0,0.0,0.0,-47.331200000000095,-45.6142999999999,2.1316282072803006e-14,-3.979039320256561e-13,52.38580000000002,-6.051072960000007,-92.94530000000145,46.33472704000019,-46.61057296000081
34,3.1086244689504383e-15,-1.7763568394002505e-15,-9.999999993226538e-05,0.0,0.0,0.0,-48.023799999999895,-33.425500000000284,9.999999995180531e-05,1.1368683772161603e-13,40.4559000000001,-6.1995131999999975,-81.4493000000005,34.25638680000009,-47.19291320000019
35,4.440892098500626e-16,-9.999999998200337e-05,0.0,0.0,0.0,0.0,-48.29119999999995,-45.82000000000011,-0.00010000000001220144,-0.00010000000008858478,51.748300000000086,-6.475471919999997,-94.1115000000002,45.272828079999954,-48.8386719199998
36,-8.881784197001252e-16,9.999999999443787e-05,7.105427357601002e-15,0.0,0.0,0.0,-47.719800000000006,-34.475199999999575,-9.999999999976694e-05,-9.999999991805453e-05,42.04239999999987,-6.204844079999998,-82.19510000000002,35.83755591999977,-46.35754408000048
37,0.00010000000000021103,5.329070518200751e-15,1.4210854715202004e-14,0.0,0.0,0.0,-47.74249999999999,-34.259800000000155,-0.00010000000002285958,-2.2737367544323206e-13,41.79310000000004,-6.207669359999999,-82.00230000000028,35.585430640000084,-46.416869360000646
38,0.00010000000000331966,-5.329070518200751e-15,-3.552713678800501e-14,0.0,0.0,0.0,-47.60740000000002,-37.08590000000015,3.552713678800501e-15,-2.2737367544323206e-13,44.18440000000015,-6.164468639999999,-84.69320000000118,38.019931360000214,-46.67326864000097
39,-5.773159728050814e-15,-1.7763568394002505e-14,7.815970093361102e-14,0.0,0.0,0.0,-50.00100000000002,-88.6543000000002,2.4868995751603507e-14,1.1368683772161603e-13,94.06789999999995,-6.9641697599999945,-138.65530000000007,87.10373023999995,-51.551569759999666
40,0.00010000000000243148,-5.329070518200751e-15,4.973799150320701e-14,0.0,0.0,0.0,-48.441299999999984,-30.04200000000054,-7.105427357601002e-15,-3.410605131648481e-13,35.72669999999988,-6.533709119999993,-78.48320000000064,29.192990879999797,-49.290209120000156
41,-4.440892098500626e-16,1.9539925233402755e-14,9.999999988963282e-05,0.0,0.0,0.0,-47.86329999999995,-35.273500000000126,1.4210854715202004e-14,3.410605131648481e-13,42.4787,-6.210709920000001,-83.13669999999962,36.26799007999989,-46.86870991999996
42,-9.999999999887876e-05,1.7763568394002505e-14,-0.00010000000005305765,0.0,0.0,0.0,-47.67050000000006,-34.427800000000275,-3.552713678800501e-14,3.979039320256561e-13,42.16149999999993,-6.145899120000005,-82.09849999999966,36.015600879999965,-46.082899119999695
43,-9.999999999843467e-05,-7.105427357601002e-15,-9.947598300641403e-14,0.0,0.0,0.0,-47.67240000000008,-36.86450000000002,5.329070518200751e-15,-5.684341886080802e-14,43.866300000000024,-6.172784639999998,-84.53699999999998,37.693515359999935,-46.8434846400005
44,-3.1086244689504383e-15,-2.6645352591003757e-14,-2.1316282072803006e-14,0.0,0.0,0.0,-47.574799999999954,-37.197099999999296,9.999999998022702e-05,2.8421709430404007e-13,44.28949999999986,-6.157753919999999,-84.7718000000001,38.13174607999986,-46.64005392000092
45,2.220446049250313e-15,0.00010000000000687237,7.105427357601002e-15,0.0,0.0,0.0,-49.16509999999997,-105.69160000000028,-3.197442310920451e-14,5.684341886080802e-14,109.14209999999986,-6.901708320000005,-154.85660000000013,102.2403916799999,-52.616208320000226
46,-3.1086244689504383e-15,-1.7763568394002505e-14,-2.1316282072803006e-14,0.0,0.0,0.0,-48.335700000000024,-41.86280000000011,3.552713678800501e-15,-0.00010000000008858478,47.78050000000002,-6.450773039999997,-90.19860000000119,41.329726959999846,-48.86887304000089
47,-3.1086244689504383e-15,1.0658141036401503e-14,1.4210854715202004e-14,0.0,0.0,0.0,-47.762899999999995,-34.248199999999656,0.00010000000003884679,2.8421709430404007e-13,41.69659999999999,-6.179747039999997,-82.01099999999917,35.51685296000005,-46.49414703999935
48,4.440892098500626e-16,-1.7763568394002505e-15,5.684341886080802e-14,0.0,0.0,0.0,-47.26659999999997,-50.67429999999979,-2.1316282072803006e-14,-5.684341886080802e-14,57.61410000000012,-6.098916239999999,-97.94090000000051,51.51518376000001,-46.42571624000004
49,8.881784197001252e-16,9.999999997845066e-05,1.4210854715202004e-14,0.0,0.0,0.0,-48.00489999999998,-33.28299999999962,-1.0658141036401503e-14,-9.999999986121111e-05,40.31790000000001,-6.2013095999999965,-81.28789999999992,34.11659039999995,-47.17130959999952


